reg_date,vehicle_category,manufacturer,count,registrations,Year,Quarter
2025-06-14,Manipur,3W,0.0,7097,2025,2025Q2
2025-06-14,Meghalaya,3W,0.0,2068,2025,2025Q2
2025-06-14,Mizoram,3W,0.0,13451,2025,2025Q2
2025-06-14,Nagaland,3W,0.0,10288,2025,2025Q2
2025-06-14,Odisha,4W,0.0,5903,2025,2025Q2
2025-06-14,Punjab,3W,0.0,11072,2025,2025Q2
2025-06-14,Rajasthan,3W,0.0,3455,2025,2025Q2
2025-06-14,Sikkim,3W,0.0,11246,2025,2025Q2
2025-06-14,Tamil Nadu,3W,0.0,11318,2025,2025Q2
2025-06-14,Telangana,2W,0.0,5601,2025,2025Q2
2025-06-14,Tripura,4W,0.0,11325,2025,2025Q2
2025-06-14,Uttar Pradesh,3W,0.0,18307,2025,2025Q2
2025-06-14,Uttarakhand,2W,0.0,19630,2025,2025Q2
2025-06-14,West Bengal,3W,0.0,10685,2025,2025Q2
2025-06-14,Delhi,4W,0.0,6491,2025,2025Q2
2025-06-14,Jammu and Kashmir,3W,0.0,7696,2025,2025Q2
2025-06-14,Ladakh,2W,0.0,14908,2025,2025Q2
2025-06-14,Puducherry,3W,0.0,13634,2025,2025Q2
2025-06-15,Andhra Pradesh,4W,0.0,10820,2025,2025Q2
2025-06-15,Arunachal Pradesh,4W,0.0,9031,2025,2025Q2
2025-06-15,Assam,3W,0.0,12215,2025,2025Q2
2025-06-15,Bihar,4W,0.0,15459,2025,2025Q2
2025-06-15,Chhattisgarh,2W,0.0,8382,2025,2025Q2
2025-06-15,Goa,4W,0.0,2466,2025,2025Q2
2025-06-15,Gujarat,4W,0.0,6066,2025,2025Q2
2025-06-15,Haryana,4W,0.0,13442,2025,2025Q2
2025-06-15,Himachal Pradesh,4W,0.0,14842,2025,2025Q2
2025-06-15,Jharkhand,4W,0.0,15423,2025,2025Q2
2025-06-15,Karnataka,4W,0.0,2478,2025,2025Q2
2025-06-15,Kerala,3W,0.0,6818,2025,2025Q2
2025-06-15,Madhya Pradesh,3W,0.0,8399,2025,2025Q2
2025-06-15,Maharashtra,2W,0.0,13079,2025,2025Q2
2025-06-15,Manipur,2W,0.0,16138,2025,2025Q2
2025-06-15,Meghalaya,3W,0.0,12602,2025,2025Q2
2025-06-15,Mizoram,4W,0.0,6939,2025,2025Q2
2025-06-15,Nagaland,3W,0.0,6815,2025,2025Q2
2025-06-15,Odisha,2W,0.0,19991,2025,2025Q2
2025-06-15,Punjab,4W,0.0,12031,2025,2025Q2
2025-06-15,Rajasthan,3W,0.0,19900,2025,2025Q2
2025-06-15,Sikkim,3W,0.0,18810,2025,2025Q2
2025-06-15,Tamil Nadu,4W,0.0,10140,2025,2025Q2
2025-06-15,Telangana,3W,0.0,13460,2025,2025Q2
2025-06-15,Tripura,4W,0.0,7925,2025,2025Q2
2025-06-15,Uttar Pradesh,4W,0.0,15103,2025,2025Q2
2025-06-15,Uttarakhand,3W,0.0,6115,2025,2025Q2
2025-06-15,West Bengal,4W,0.0,7115,2025,2025Q2
2025-06-15,Delhi,3W,0.0,9428,2025,2025Q2
2025-06-15,Jammu and Kashmir,4W,0.0,19345,2025,2025Q2
2025-06-15,Ladakh,4W,0.0,4263,2025,2025Q2
2025-06-15,Puducherry,2W,0.0,2391,2025,2025Q2
2025-06-16,Andhra Pradesh,2W,0.0,17701,2025,2025Q2
2025-06-16,Arunachal Pradesh,4W,0.0,18832,2025,2025Q2
2025-06-16,Assam,3W,0.0,2456,2025,2025Q2
2025-06-16,Bihar,3W,0.0,10894,2025,2025Q2
2025-06-16,Chhattisgarh,4W,0.0,16815,2025,2025Q2
2025-06-16,Goa,4W,0.0,12979,2025,2025Q2
2025-06-16,Gujarat,4W,0.0,2027,2025,2025Q2
2025-06-16,Haryana,4W,0.0,11188,2025,2025Q2
2025-06-16,Himachal Pradesh,3W,0.0,11874,2025,2025Q2
2025-06-16,Jharkhand,4W,0.0,10008,2025,2025Q2
2025-06-16,Karnataka,2W,0.0,15852,2025,2025Q2
2025-06-16,Kerala,4W,0.0,13210,2025,2025Q2
2025-06-16,Madhya Pradesh,3W,0.0,16519,2025,2025Q2
2025-06-16,Maharashtra,2W,0.0,9560,2025,2025Q2
2025-06-16,Manipur,2W,0.0,18598,2025,2025Q2
2025-06-16,Meghalaya,2W,0.0,13883,2025,2025Q2
2025-06-16,Mizoram,4W,0.0,4859,2025,2025Q2
2025-06-16,Nagaland,3W,0.0,3004,2025,2025Q2
2025-06-16,Odisha,2W,0.0,13266,2025,2025Q2
2025-06-16,Punjab,4W,0.0,16396,2025,2025Q2
2025-06-16,Rajasthan,4W,0.0,10244,2025,2025Q2
2025-06-16,Sikkim,4W,0.0,7039,2025,2025Q2
2025-06-16,Tamil Nadu,2W,0.0,19057,2025,2025Q2
2025-06-16,Telangana,3W,0.0,4027,2025,2025Q2
2025-06-16,Tripura,2W,0.0,13998,2025,2025Q2
2025-06-16,Uttar Pradesh,2W,0.0,15458,2025,2025Q2
2025-06-16,Uttarakhand,4W,0.0,16167,2025,2025Q2
2025-06-16,West Bengal,2W,0.0,3415,2025,2025Q2
2025-06-16,Delhi,4W,0.0,14061,2025,2025Q2
2025-06-16,Jammu and Kashmir,4W,0.0,7617,2025,2025Q2
2025-06-16,Ladakh,4W,0.0,15965,2025,2025Q2
2025-06-16,Puducherry,2W,0.0,7898,2025,2025Q2
2025-06-17,Andhra Pradesh,4W,0.0,3466,2025,2025Q2
2025-06-17,Arunachal Pradesh,4W,0.0,12513,2025,2025Q2
2025-06-17,Assam,3W,0.0,9430,2025,2025Q2
2025-06-17,Bihar,3W,0.0,3837,2025,2025Q2
2025-06-17,Chhattisgarh,4W,0.0,16246,2025,2025Q2
2025-06-17,Goa,4W,0.0,4527,2025,2025Q2
2025-06-17,Gujarat,2W,0.0,19965,2025,2025Q2
2025-06-17,Haryana,3W,0.0,13193,2025,2025Q2
2025-06-17,Himachal Pradesh,2W,0.0,4253,2025,2025Q2
2025-06-17,Jharkhand,4W,0.0,6262,2025,2025Q2
2025-06-17,Karnataka,3W,0.0,8721,2025,2025Q2
2025-06-17,Kerala,2W,0.0,3901,2025,2025Q2
2025-06-17,Madhya Pradesh,3W,0.0,15408,2025,2025Q2
2025-06-17,Maharashtra,2W,0.0,10066,2025,2025Q2
2025-06-17,Manipur,4W,0.0,8477,2025,2025Q2
2025-06-17,Meghalaya,4W,0.0,16990,2025,2025Q2
2025-06-17,Mizoram,2W,0.0,18828,2025,2025Q2
2025-06-17,Nagaland,2W,0.0,9480,2025,2025Q2
2025-06-17,Odisha,3W,0.0,16961,2025,2025Q2
2025-06-17,Punjab,4W,0.0,15785,2025,2025Q2
2025-06-17,Rajasthan,4W,0.0,18175,2025,2025Q2
2025-06-17,Sikkim,4W,0.0,14179,2025,2025Q2
2025-06-17,Tamil Nadu,2W,0.0,9767,2025,2025Q2
2025-06-17,Telangana,2W,0.0,14308,2025,2025Q2
2025-06-17,Tripura,4W,0.0,13050,2025,2025Q2
2025-06-17,Uttar Pradesh,3W,0.0,4660,2025,2025Q2
2025-06-17,Uttarakhand,4W,0.0,14114,2025,2025Q2
2025-06-17,West Bengal,3W,0.0,3436,2025,2025Q2
2025-06-17,Delhi,2W,0.0,4152,2025,2025Q2
2025-06-17,Jammu and Kashmir,2W,0.0,9951,2025,2025Q2
2025-06-17,Ladakh,4W,0.0,15669,2025,2025Q2
2025-06-17,Puducherry,2W,0.0,17455,2025,2025Q2
2025-06-18,Andhra Pradesh,3W,0.0,7703,2025,2025Q2
2025-06-18,Arunachal Pradesh,3W,0.0,12795,2025,2025Q2
2025-06-18,Assam,3W,0.0,9944,2025,2025Q2
2025-06-18,Bihar,4W,0.0,8272,2025,2025Q2
2025-06-18,Chhattisgarh,3W,0.0,6814,2025,2025Q2
2025-06-18,Goa,3W,0.0,18492,2025,2025Q2
2025-06-18,Gujarat,2W,0.0,11528,2025,2025Q2
2025-06-18,Haryana,4W,0.0,15472,2025,2025Q2
2025-06-18,Himachal Pradesh,2W,0.0,2008,2025,2025Q2
2025-06-18,Jharkhand,4W,0.0,7557,2025,2025Q2
2025-06-18,Karnataka,4W,0.0,13873,2025,2025Q2
2025-06-18,Kerala,3W,0.0,11226,2025,2025Q2
2025-06-18,Madhya Pradesh,4W,0.0,19618,2025,2025Q2
2025-06-18,Maharashtra,2W,0.0,7279,2025,2025Q2
2025-06-18,Manipur,4W,0.0,4778,2025,2025Q2
2025-06-18,Meghalaya,3W,0.0,7551,2025,2025Q2
2025-06-18,Mizoram,2W,0.0,9935,2025,2025Q2
2025-06-18,Nagaland,3W,0.0,2844,2025,2025Q2
2025-06-18,Odisha,2W,0.0,6629,2025,2025Q2
2025-06-18,Punjab,4W,0.0,19421,2025,2025Q2
2025-06-18,Rajasthan,2W,0.0,7247,2025,2025Q2
2025-06-18,Sikkim,2W,0.0,16173,2025,2025Q2
2025-06-18,Tamil Nadu,3W,0.0,3712,2025,2025Q2
2025-06-18,Telangana,2W,0.0,18282,2025,2025Q2
2025-06-18,Tripura,4W,0.0,7361,2025,2025Q2
2025-06-18,Uttar Pradesh,4W,0.0,15529,2025,2025Q2
2025-06-18,Uttarakhand,3W,0.0,4134,2025,2025Q2
2025-06-18,West Bengal,2W,0.0,2344,2025,2025Q2
2025-06-18,Delhi,2W,0.0,14107,2025,2025Q2
2025-06-18,Jammu and Kashmir,3W,0.0,19004,2025,2025Q2
2025-06-18,Ladakh,3W,0.0,13886,2025,2025Q2
2025-06-18,Puducherry,3W,0.0,5853,2025,2025Q2
2025-06-19,Andhra Pradesh,4W,0.0,17862,2025,2025Q2
2025-06-19,Arunachal Pradesh,2W,0.0,3981,2025,2025Q2
2025-06-19,Assam,3W,0.0,8234,2025,2025Q2
2025-06-19,Bihar,3W,0.0,8346,2025,2025Q2
2025-06-19,Chhattisgarh,2W,0.0,17417,2025,2025Q2
2025-06-19,Goa,4W,0.0,17760,2025,2025Q2
2025-06-19,Gujarat,2W,0.0,6965,2025,2025Q2
2025-06-19,Haryana,4W,0.0,15797,2025,2025Q2
2025-06-19,Himachal Pradesh,4W,0.0,7895,2025,2025Q2
2025-06-19,Jharkhand,2W,0.0,13937,2025,2025Q2
2025-06-19,Karnataka,4W,0.0,18992,2025,2025Q2
2025-06-19,Kerala,4W,0.0,16581,2025,2025Q2
2025-06-19,Madhya Pradesh,4W,0.0,13644,2025,2025Q2
2025-06-19,Maharashtra,2W,0.0,2336,2025,2025Q2
2025-06-19,Manipur,2W,0.0,10848,2025,2025Q2
2025-06-19,Meghalaya,3W,0.0,4137,2025,2025Q2
2025-06-19,Mizoram,4W,0.0,8022,2025,2025Q2
2025-06-19,Nagaland,4W,0.0,2846,2025,2025Q2
2025-06-19,Odisha,2W,0.0,12961,2025,2025Q2
2025-06-19,Punjab,2W,0.0,4397,2025,2025Q2
2025-06-19,Rajasthan,3W,0.0,14257,2025,2025Q2
2025-06-19,Sikkim,2W,0.0,5448,2025,2025Q2
2025-06-19,Tamil Nadu,3W,0.0,19988,2025,2025Q2
2025-06-19,Telangana,3W,0.0,4166,2025,2025Q2
2025-06-19,Tripura,3W,0.0,16700,2025,2025Q2
2025-06-19,Uttar Pradesh,4W,0.0,10940,2025,2025Q2
2025-06-19,Uttarakhand,3W,0.0,6576,2025,2025Q2
2025-06-19,West Bengal,2W,0.0,11608,2025,2025Q2
2025-06-19,Delhi,3W,0.0,4016,2025,2025Q2
2025-06-19,Jammu and Kashmir,2W,0.0,12842,2025,2025Q2
2025-06-19,Ladakh,4W,0.0,9088,2025,2025Q2
2025-06-19,Puducherry,3W,0.0,18247,2025,2025Q2
2025-06-20,Andhra Pradesh,4W,0.0,11037,2025,2025Q2
2025-06-20,Arunachal Pradesh,4W,0.0,13170,2025,2025Q2
2025-06-20,Assam,4W,0.0,12532,2025,2025Q2
2025-06-20,Bihar,2W,0.0,15795,2025,2025Q2
2025-06-20,Chhattisgarh,2W,0.0,7836,2025,2025Q2
2025-06-20,Goa,4W,0.0,16297,2025,2025Q2
2025-06-20,Gujarat,2W,0.0,7175,2025,2025Q2
2025-06-20,Haryana,3W,0.0,11531,2025,2025Q2
2025-06-20,Himachal Pradesh,4W,0.0,17955,2025,2025Q2
2025-06-20,Jharkhand,4W,0.0,17618,2025,2025Q2
2025-06-20,Karnataka,3W,0.0,8240,2025,2025Q2
2025-06-20,Kerala,2W,0.0,14850,2025,2025Q2
2025-06-20,Madhya Pradesh,4W,0.0,7923,2025,2025Q2
2025-06-20,Maharashtra,3W,0.0,13093,2025,2025Q2
2025-06-20,Manipur,2W,0.0,9842,2025,2025Q2
2025-06-20,Meghalaya,3W,0.0,5369,2025,2025Q2
2025-06-20,Mizoram,2W,0.0,13526,2025,2025Q2
2025-06-20,Nagaland,3W,0.0,3981,2025,2025Q2
2025-06-20,Odisha,4W,0.0,3595,2025,2025Q2
2025-06-20,Punjab,4W,0.0,19052,2025,2025Q2
2025-06-20,Rajasthan,2W,0.0,9297,2025,2025Q2
2025-06-20,Sikkim,3W,0.0,15766,2025,2025Q2
2025-06-20,Tamil Nadu,4W,0.0,11653,2025,2025Q2
2025-06-20,Telangana,2W,0.0,12569,2025,2025Q2
2025-06-20,Tripura,2W,0.0,19180,2025,2025Q2
2025-06-20,Uttar Pradesh,4W,0.0,8616,2025,2025Q2
2025-06-20,Uttarakhand,4W,0.0,5779,2025,2025Q2
2025-06-20,West Bengal,2W,0.0,15074,2025,2025Q2
2025-06-20,Delhi,4W,0.0,11405,2025,2025Q2
2025-06-20,Jammu and Kashmir,3W,0.0,12917,2025,2025Q2
2025-06-20,Ladakh,3W,0.0,5585,2025,2025Q2
2025-06-20,Puducherry,4W,0.0,18810,2025,2025Q2
2025-06-21,Andhra Pradesh,4W,0.0,14284,2025,2025Q2
2025-06-21,Arunachal Pradesh,2W,0.0,10683,2025,2025Q2
2025-06-21,Assam,3W,0.0,6731,2025,2025Q2
2025-06-21,Bihar,3W,0.0,6242,2025,2025Q2
2025-06-21,Chhattisgarh,4W,0.0,13488,2025,2025Q2
2025-06-21,Goa,4W,0.0,8246,2025,2025Q2
2025-06-21,Gujarat,3W,0.0,2898,2025,2025Q2
2025-06-21,Haryana,2W,0.0,3398,2025,2025Q2
2025-06-21,Himachal Pradesh,2W,0.0,16969,2025,2025Q2
2025-06-21,Jharkhand,3W,0.0,12086,2025,2025Q2
2025-06-21,Karnataka,3W,0.0,18979,2025,2025Q2
2025-06-21,Kerala,2W,0.0,8123,2025,2025Q2
2025-06-21,Madhya Pradesh,3W,0.0,14829,2025,2025Q2
2025-06-21,Maharashtra,2W,0.0,10468,2025,2025Q2
2025-06-21,Manipur,4W,0.0,15816,2025,2025Q2
2025-06-21,Meghalaya,2W,0.0,13775,2025,2025Q2
2025-06-21,Mizoram,3W,0.0,13934,2025,2025Q2
2025-06-21,Nagaland,3W,0.0,11845,2025,2025Q2
2025-06-21,Odisha,2W,0.0,18808,2025,2025Q2
2025-06-21,Punjab,3W,0.0,19647,2025,2025Q2
2025-06-21,Rajasthan,4W,0.0,16708,2025,2025Q2
2025-06-21,Sikkim,4W,0.0,6511,2025,2025Q2
2025-06-21,Tamil Nadu,4W,0.0,11036,2025,2025Q2
2025-06-21,Telangana,4W,0.0,8932,2025,2025Q2
2025-06-21,Tripura,2W,0.0,10200,2025,2025Q2
2025-06-21,Uttar Pradesh,4W,0.0,19393,2025,2025Q2
2025-06-21,Uttarakhand,3W,0.0,7601,2025,2025Q2
2025-06-21,West Bengal,4W,0.0,14814,2025,2025Q2
2025-06-21,Delhi,2W,0.0,12869,2025,2025Q2
2025-06-21,Jammu and Kashmir,4W,0.0,14033,2025,2025Q2
2025-06-21,Ladakh,4W,0.0,5194,2025,2025Q2
2025-06-21,Puducherry,2W,0.0,5457,2025,2025Q2
2025-06-22,Andhra Pradesh,4W,0.0,15896,2025,2025Q2
2025-06-22,Arunachal Pradesh,4W,0.0,6717,2025,2025Q2
2025-06-22,Assam,3W,0.0,7216,2025,2025Q2
2025-06-22,Bihar,2W,0.0,11714,2025,2025Q2
2025-06-22,Chhattisgarh,3W,0.0,5308,2025,2025Q2
2025-06-22,Goa,4W,0.0,9272,2025,2025Q2
2025-06-22,Gujarat,4W,0.0,10189,2025,2025Q2
2025-06-22,Haryana,2W,0.0,19796,2025,2025Q2
2025-06-22,Himachal Pradesh,4W,0.0,8339,2025,2025Q2
2025-06-22,Jharkhand,4W,0.0,3984,2025,2025Q2
2025-06-22,Karnataka,3W,0.0,7791,2025,2025Q2
2025-06-22,Kerala,2W,0.0,13618,2025,2025Q2
2025-06-22,Madhya Pradesh,3W,0.0,4749,2025,2025Q2
2025-06-22,Maharashtra,3W,0.0,18344,2025,2025Q2
2025-06-22,Manipur,3W,0.0,16573,2025,2025Q2
2025-06-22,Meghalaya,3W,0.0,17135,2025,2025Q2
2025-06-22,Mizoram,3W,0.0,5202,2025,2025Q2
2025-06-22,Nagaland,2W,0.0,9095,2025,2025Q2
2025-06-22,Odisha,4W,0.0,13128,2025,2025Q2
2025-06-22,Punjab,4W,0.0,9288,2025,2025Q2
2025-06-22,Rajasthan,4W,0.0,19234,2025,2025Q2
2025-06-22,Sikkim,3W,0.0,3324,2025,2025Q2
2025-06-22,Tamil Nadu,4W,0.0,10016,2025,2025Q2
2025-06-22,Telangana,3W,0.0,18714,2025,2025Q2
2025-06-22,Tripura,4W,0.0,11489,2025,2025Q2
2025-06-22,Uttar Pradesh,3W,0.0,10896,2025,2025Q2
2025-06-22,Uttarakhand,3W,0.0,17145,2025,2025Q2
2025-06-22,West Bengal,4W,0.0,17841,2025,2025Q2
2025-06-22,Delhi,4W,0.0,13316,2025,2025Q2
2025-06-22,Jammu and Kashmir,4W,0.0,16774,2025,2025Q2
2025-06-22,Ladakh,2W,0.0,12699,2025,2025Q2
2025-06-22,Puducherry,3W,0.0,14543,2025,2025Q2
2025-06-23,Andhra Pradesh,4W,0.0,8783,2025,2025Q2
2025-06-23,Arunachal Pradesh,2W,0.0,11602,2025,2025Q2
2025-06-23,Assam,4W,0.0,13198,2025,2025Q2
2025-06-23,Bihar,4W,0.0,8641,2025,2025Q2
2025-06-23,Chhattisgarh,2W,0.0,11038,2025,2025Q2
2025-06-23,Goa,3W,0.0,17216,2025,2025Q2
2025-06-23,Gujarat,2W,0.0,4214,2025,2025Q2
2025-06-23,Haryana,2W,0.0,13897,2025,2025Q2
2025-06-23,Himachal Pradesh,4W,0.0,10271,2025,2025Q2
2025-06-23,Jharkhand,4W,0.0,6084,2025,2025Q2
2025-06-23,Karnataka,2W,0.0,15200,2025,2025Q2
2025-06-23,Kerala,4W,0.0,18641,2025,2025Q2
2025-06-23,Madhya Pradesh,2W,0.0,11863,2025,2025Q2
2025-06-23,Maharashtra,2W,0.0,17666,2025,2025Q2
2025-06-23,Manipur,4W,0.0,7400,2025,2025Q2
2025-06-23,Meghalaya,4W,0.0,8384,2025,2025Q2
2025-06-23,Mizoram,2W,0.0,19496,2025,2025Q2
2025-06-23,Nagaland,3W,0.0,2122,2025,2025Q2
2025-06-23,Odisha,4W,0.0,17435,2025,2025Q2
2025-06-23,Punjab,4W,0.0,7808,2025,2025Q2
2025-06-23,Rajasthan,3W,0.0,9960,2025,2025Q2
2025-06-23,Sikkim,2W,0.0,15930,2025,2025Q2
2025-06-23,Tamil Nadu,4W,0.0,11206,2025,2025Q2
2025-06-23,Telangana,4W,0.0,11728,2025,2025Q2
2025-06-23,Tripura,4W,0.0,15509,2025,2025Q2
2025-06-23,Uttar Pradesh,4W,0.0,11590,2025,2025Q2
2025-06-23,Uttarakhand,2W,0.0,3807,2025,2025Q2
2025-06-23,West Bengal,4W,0.0,3366,2025,2025Q2
2025-06-23,Delhi,4W,0.0,3098,2025,2025Q2
2025-06-23,Jammu and Kashmir,3W,0.0,5671,2025,2025Q2
2025-06-23,Ladakh,2W,0.0,18912,2025,2025Q2
2025-06-23,Puducherry,4W,0.0,10377,2025,2025Q2
2025-06-24,Andhra Pradesh,2W,0.0,6453,2025,2025Q2
2025-06-24,Arunachal Pradesh,4W,0.0,10970,2025,2025Q2
2025-06-24,Assam,3W,0.0,11776,2025,2025Q2
2025-06-24,Bihar,3W,0.0,4506,2025,2025Q2
2025-06-24,Chhattisgarh,3W,0.0,8399,2025,2025Q2
2025-06-24,Goa,4W,0.0,13553,2025,2025Q2
2025-06-24,Gujarat,2W,0.0,16670,2025,2025Q2
2025-06-24,Haryana,3W,0.0,4677,2025,2025Q2
2025-06-24,Himachal Pradesh,4W,0.0,13534,2025,2025Q2
2025-06-24,Jharkhand,2W,0.0,5340,2025,2025Q2
2025-06-24,Karnataka,4W,0.0,19616,2025,2025Q2
2025-06-24,Kerala,4W,0.0,19865,2025,2025Q2
2025-06-24,Madhya Pradesh,3W,0.0,2065,2025,2025Q2
2025-06-24,Maharashtra,2W,0.0,8479,2025,2025Q2
2025-06-24,Manipur,4W,0.0,17635,2025,2025Q2
2025-06-24,Meghalaya,3W,0.0,8361,2025,2025Q2
2025-06-24,Mizoram,3W,0.0,10030,2025,2025Q2
2025-06-24,Nagaland,3W,0.0,12060,2025,2025Q2
2025-06-24,Odisha,3W,0.0,3887,2025,2025Q2
2025-06-24,Punjab,4W,0.0,18532,2025,2025Q2
2025-06-24,Rajasthan,2W,0.0,15629,2025,2025Q2
2025-06-24,Sikkim,3W,0.0,19340,2025,2025Q2
2025-06-24,Tamil Nadu,4W,0.0,9072,2025,2025Q2
2025-06-24,Telangana,2W,0.0,11383,2025,2025Q2
2025-06-24,Tripura,3W,0.0,14427,2025,2025Q2
2025-06-24,Uttar Pradesh,4W,0.0,9790,2025,2025Q2
2025-06-24,Uttarakhand,4W,0.0,2880,2025,2025Q2
2025-06-24,West Bengal,4W,0.0,13129,2025,2025Q2
2025-06-24,Delhi,3W,0.0,11810,2025,2025Q2
2025-06-24,Jammu and Kashmir,2W,0.0,19239,2025,2025Q2
2025-06-24,Ladakh,3W,0.0,10058,2025,2025Q2
2025-06-24,Puducherry,2W,0.0,5945,2025,2025Q2
2025-06-25,Andhra Pradesh,2W,0.0,6724,2025,2025Q2
2025-06-25,Arunachal Pradesh,3W,0.0,19442,2025,2025Q2
2025-06-25,Assam,4W,0.0,12421,2025,2025Q2
2025-06-25,Bihar,4W,0.0,5630,2025,2025Q2
2025-06-25,Chhattisgarh,2W,0.0,2816,2025,2025Q2
2025-06-25,Goa,4W,0.0,13825,2025,2025Q2
2025-06-25,Gujarat,4W,0.0,4489,2025,2025Q2
2025-06-25,Haryana,2W,0.0,12670,2025,2025Q2
2025-06-25,Himachal Pradesh,2W,0.0,15957,2025,2025Q2
2025-06-25,Jharkhand,3W,0.0,11031,2025,2025Q2
2025-06-25,Karnataka,2W,0.0,11514,2025,2025Q2
2025-06-25,Kerala,4W,0.0,9559,2025,2025Q2
2025-06-25,Madhya Pradesh,2W,0.0,7258,2025,2025Q2
2025-06-25,Maharashtra,3W,0.0,8082,2025,2025Q2
2025-06-25,Manipur,3W,0.0,8025,2025,2025Q2
2025-06-25,Meghalaya,2W,0.0,16407,2025,2025Q2
2025-06-25,Mizoram,2W,0.0,10503,2025,2025Q2
2025-06-25,Nagaland,2W,0.0,12719,2025,2025Q2
2025-06-25,Odisha,2W,0.0,19177,2025,2025Q2
2025-06-25,Punjab,2W,0.0,18474,2025,2025Q2
2025-06-25,Rajasthan,3W,0.0,10607,2025,2025Q2
2025-06-25,Sikkim,2W,0.0,7007,2025,2025Q2
2025-06-25,Tamil Nadu,4W,0.0,2561,2025,2025Q2
2025-06-25,Telangana,3W,0.0,19643,2025,2025Q2
2025-06-25,Tripura,2W,0.0,2324,2025,2025Q2
2025-06-25,Uttar Pradesh,2W,0.0,16611,2025,2025Q2
2025-06-25,Uttarakhand,3W,0.0,15288,2025,2025Q2
2025-06-25,West Bengal,3W,0.0,16848,2025,2025Q2
2025-06-25,Delhi,2W,0.0,15083,2025,2025Q2
2025-06-25,Jammu and Kashmir,3W,0.0,13529,2025,2025Q2
2025-06-25,Ladakh,3W,0.0,8053,2025,2025Q2
2025-06-25,Puducherry,2W,0.0,4265,2025,2025Q2
2025-06-26,Andhra Pradesh,2W,0.0,6768,2025,2025Q2
2025-06-26,Arunachal Pradesh,3W,0.0,7155,2025,2025Q2
2025-06-26,Assam,4W,0.0,9865,2025,2025Q2
2025-06-26,Bihar,4W,0.0,12616,2025,2025Q2
2025-06-26,Chhattisgarh,4W,0.0,14551,2025,2025Q2
2025-06-26,Goa,2W,0.0,2388,2025,2025Q2
2025-06-26,Gujarat,4W,0.0,2237,2025,2025Q2
2025-06-26,Haryana,3W,0.0,14559,2025,2025Q2
2025-06-26,Himachal Pradesh,2W,0.0,9501,2025,2025Q2
2025-06-26,Jharkhand,2W,0.0,4368,2025,2025Q2
2025-06-26,Karnataka,2W,0.0,11270,2025,2025Q2
2025-06-26,Kerala,2W,0.0,16167,2025,2025Q2
2025-06-26,Madhya Pradesh,4W,0.0,4407,2025,2025Q2
2025-06-26,Maharashtra,3W,0.0,19603,2025,2025Q2
2025-06-26,Manipur,4W,0.0,9580,2025,2025Q2
2025-06-26,Meghalaya,3W,0.0,11431,2025,2025Q2
2025-06-26,Mizoram,4W,0.0,5768,2025,2025Q2
2025-06-26,Nagaland,4W,0.0,10622,2025,2025Q2
2025-06-26,Odisha,4W,0.0,2804,2025,2025Q2
2025-06-26,Punjab,3W,0.0,19792,2025,2025Q2
2025-06-26,Rajasthan,3W,0.0,4806,2025,2025Q2
2025-06-26,Sikkim,2W,0.0,16125,2025,2025Q2
2025-06-26,Tamil Nadu,3W,0.0,15035,2025,2025Q2
2025-06-26,Telangana,4W,0.0,9689,2025,2025Q2
2025-06-26,Tripura,2W,0.0,15516,2025,2025Q2
2025-06-26,Uttar Pradesh,4W,0.0,9894,2025,2025Q2
2025-06-26,Uttarakhand,4W,0.0,10713,2025,2025Q2
2025-06-26,West Bengal,4W,0.0,18030,2025,2025Q2
2025-06-26,Delhi,4W,0.0,5766,2025,2025Q2
2025-06-26,Jammu and Kashmir,4W,0.0,16647,2025,2025Q2
2025-06-26,Ladakh,2W,0.0,4133,2025,2025Q2
2025-06-26,Puducherry,4W,0.0,14638,2025,2025Q2
2025-06-27,Andhra Pradesh,2W,0.0,3631,2025,2025Q2
2025-06-27,Arunachal Pradesh,2W,0.0,16062,2025,2025Q2
2025-06-27,Assam,3W,0.0,13976,2025,2025Q2
2025-06-27,Bihar,4W,0.0,6932,2025,2025Q2
2025-06-27,Chhattisgarh,2W,0.0,4978,2025,2025Q2
2025-06-27,Goa,3W,0.0,9820,2025,2025Q2
2025-06-27,Gujarat,3W,0.0,13374,2025,2025Q2
2025-06-27,Haryana,4W,0.0,4962,2025,2025Q2
2025-06-27,Himachal Pradesh,3W,0.0,15603,2025,2025Q2
2025-06-27,Jharkhand,3W,0.0,14872,2025,2025Q2
2025-06-27,Karnataka,4W,0.0,7755,2025,2025Q2
2025-06-27,Kerala,3W,0.0,17448,2025,2025Q2
2025-06-27,Madhya Pradesh,3W,0.0,16884,2025,2025Q2
2025-06-27,Maharashtra,2W,0.0,6868,2025,2025Q2
2025-06-27,Manipur,2W,0.0,12394,2025,2025Q2
2025-06-27,Meghalaya,3W,0.0,8337,2025,2025Q2
2025-06-27,Mizoram,2W,0.0,3836,2025,2025Q2
2025-06-27,Nagaland,4W,0.0,5818,2025,2025Q2
2025-06-27,Odisha,4W,0.0,12278,2025,2025Q2
2025-06-27,Punjab,2W,0.0,5425,2025,2025Q2
2025-06-27,Rajasthan,4W,0.0,7670,2025,2025Q2
2025-06-27,Sikkim,3W,0.0,17432,2025,2025Q2
2025-06-27,Tamil Nadu,4W,0.0,13570,2025,2025Q2
2025-06-27,Telangana,3W,0.0,2511,2025,2025Q2
